prereq_course_id,course_id,confidence,methods
C1534,C6516,1.0,skill_based
C1534,C8860,1.0,skill_based
C1534,C9367,1.0,skill_based
C1539,C2265,0.3333333333333333,skill_based
C1543,C0226,1.0,skill_based
C1543,C13876,0.75,skill_based
C1543,C14247,1.0,skill_based
C1543,C2668,1.0,skill_based
C1543,C2886,1.0,skill_based
C1543,C6962,1.0,skill_based
C1543,C9827,0.75,skill_based
C1544,C10799,1.0,skill_based
C1544,C13216,1.0,skill_based
C1544,C14795,0.75,skill_based
C1544,C2853,1.0,skill_based
C1544,C3531,1.0,skill_based
C1544,C4199,1.0,skill_based
C1545,C10330,1.0,skill_based
C1545,C3572,1.0,skill_based
C1545,C5293,1.0,skill_based
C1547,C10377,0.75,skill_based
C1547,C12705,0.375,skill_based
C1547,C13085,0.41666666666666663,skill_based
C1547,C13272,0.41666666666666663,skill_based
C1547,C13453,0.5,skill_based
C1547,C15089,0.375,skill_based
C1547,C15504,0.5,skill_based
C1547,C2810,0.375,skill_based
C1547,C2859,0.75,skill_based
C1547,C4113,0.375,skill_based
C1547,C4323,0.5,skill_based
C1547,C4587,0.8333333333333333,skill_based
C1547,C6886,0.375,skill_based
C1547,C9091,0.41666666666666663,skill_based
C1547,C9258,0.75,skill_based
C1547,C9859,0.5,skill_based
C1550,C0016,0.41666666666666663,skill_based
C1550,C11338,0.41666666666666663,skill_based
C1553,C0725,1.0,skill_based
C1553,C11468,1.0,skill_based
C1553,C13583,1.0,skill_based
C1553,C15560,1.0,skill_based
C1553,C2013,0.75,skill_based
C1553,C5694,1.0,skill_based
C1553,C5998,1.0,skill_based
C1553,C8464,1.0,skill_based
C1559,C0612,1.0,skill_based
C1559,C10905,1.0,skill_based
C1559,C15478,1.0,skill_based
C1559,C7611,1.0,skill_based
C1560,C11542,1.0,skill_based
C1560,C12352,1.0,skill_based
C1560,C3380,0.625,skill_based
C1560,C8980,1.0,skill_based
C1561,C0886,0.375,skill_based
C1561,C10034,0.41666666666666663,skill_based
C1561,C14453,0.41666666666666663,skill_based
C1561,C2269,0.41666666666666663,skill_based
C1561,C4637,0.41666666666666663,skill_based
C1567,C14681,1.0,skill_based
C1567,C4285,0.75,skill_based
C1567,C6401,1.0,skill_based
C1567,C8858,1.0,skill_based
C1567,C8992,1.0,skill_based
C1567,C9267,1.0,skill_based
C1567,C9484,1.0,skill_based
C1569,C12693,0.41666666666666663,skill_based
C1577,C13354,1.0,skill_based
C1577,C14495,1.0,skill_based
C1577,C1696,0.6666666666666666,skill_based
C1577,C3530,1.0,skill_based
C1577,C4934,1.0,skill_based
C1577,C6568,1.0,skill_based
C1577,C8973,0.6666666666666666,skill_based
C1577,C9421,1.0,skill_based
C1578,C10957,1.0,skill_based
C1578,C13546,0.75,skill_based
C1578,C14318,1.0,skill_based
C1580,C0063,0.375,skill_based
C1580,C0404,0.41666666666666663,skill_based
C1580,C1467,0.41666666666666663,skill_based
C1580,C15431,0.41666666666666663,skill_based
C1580,C2059,0.41666666666666663,skill_based
C1580,C6629,0.41666666666666663,skill_based
C1587,C7219,1.0,skill_based
C1590,C13880,1.0,skill_based
C1590,C2695,0.6666666666666666,skill_based
C1590,C4514,1.0,skill_based
C1590,C7778,1.0,skill_based
C1590,C8073,1.0,skill_based
C1590,C9615,1.0,skill_based
C1590,C9862,1.0,skill_based
C1592,C0522,1.0,skill_based
C1592,C11994,1.0,skill_based
C1592,C13556,1.0,skill_based
C1592,C2428,1.0,skill_based
C1592,C3942,1.0,skill_based
C1601,C11353,1.0,skill_based
C1601,C11991,1.0,skill_based
C1601,C12280,1.0,skill_based
C1601,C13259,1.0,skill_based
C1601,C13695,0.6666666666666666,skill_based
C1601,C15290,1.0,skill_based
C1601,C2436,0.75,skill_based
C1601,C4998,0.75,skill_based
C1604,C1536,0.6666666666666666,skill_based
C1604,C6286,1.0,skill_based
C1606,C13354,1.0,skill_based
C1606,C1696,0.6666666666666666,skill_based
C1606,C6568,1.0,skill_based
C1606,C8973,0.6666666666666666,skill_based
C1606,C9421,1.0,skill_based
C1608,C5446,1.0,skill_based
C1608,C8830,1.0,skill_based
C1610,C0199,1.0,skill_based
C1610,C10957,1.0,skill_based
C1613,C3676,1.0,skill_based
C1614,C12937,0.75,skill_based
C1614,C13354,1.0,skill_based
C1614,C14495,1.0,skill_based
C1614,C1696,0.6666666666666666,skill_based
C1614,C8973,0.6666666666666666,skill_based
C1614,C9421,1.0,skill_based
C1620,C2305,1.0,skill_based
C1620,C2619,1.0,skill_based
C1620,C5153,1.0,skill_based
C1620,C8756,1.0,skill_based
C1631,C0210,0.75,skill_based
C1631,C10248,1.0,skill_based
C1631,C11344,0.8333333333333333,skill_based
C1631,C15662,1.0,skill_based
C1631,C2407,0.8333333333333333,skill_based
C1631,C3237,1.0,skill_based
C1633,C11474,1.0,skill_based
C1642,C13134,1.0,skill_based
C1642,C2159,1.0,skill_based
C1642,C5693,1.0,skill_based
C1642,C7034,1.0,skill_based
C1642,C9879,1.0,skill_based
C1645,C0612,1.0,skill_based
C1645,C10905,1.0,skill_based
C1653,C0324,1.0,skill_based
C1653,C5135,1.0,skill_based
C1653,C5561,1.0,skill_based
C1653,C6215,1.0,skill_based
C1653,C8970,1.0,skill_based
C1671,C2860,1.0,skill_based
C1671,C3968,1.0,skill_based
C1671,C5784,0.75,skill_based
C1671,C6119,1.0,skill_based
C1671,C6989,0.75,skill_based
C1671,C7972,1.0,skill_based
C1671,C8113,1.0,skill_based
C1672,C0199,1.0,skill_based
C1672,C6646,0.6666666666666666,skill_based
C1675,C10755,1.0,skill_based
C1675,C10799,1.0,skill_based
C1675,C11251,0.6666666666666666,skill_based
C1675,C11555,1.0,skill_based
C1675,C12015,1.0,skill_based
C1675,C13989,1.0,skill_based
C1675,C3531,1.0,skill_based
C1675,C4199,1.0,skill_based
C1675,C8969,1.0,skill_based
C1679,C14677,1.0,skill_based
C1679,C4573,1.0,skill_based
C1679,C5638,0.6666666666666666,skill_based
C1681,C12211,1.0,skill_based
C1681,C13879,1.0,skill_based
C1681,C2416,1.0,skill_based
C1681,C3492,1.0,skill_based
C1681,C4341,1.0,skill_based
C1681,C6516,1.0,skill_based
C1681,C6825,1.0,skill_based
C1684,C1996,0.5333333333333333,skill_based
C1684,C2716,0.6666666666666666,skill_based
C1684,C4136,0.5833333333333333,skill_based
C1684,C5436,0.5833333333333333,skill_based
C1684,C5678,0.6666666666666666,skill_based
C1684,C7239,0.26666666666666666,skill_based
C1685,C1423,0.75,skill_based
C1685,C15058,1.0,skill_based
C1685,C2860,1.0,skill_based
C1685,C3968,1.0,skill_based
C1685,C5784,0.75,skill_based
C1685,C6989,0.75,skill_based
C1685,C8113,1.0,skill_based
C1687,C12705,0.375,skill_based
C1687,C13272,0.41666666666666663,skill_based
C1687,C2469,0.375,skill_based
C1687,C2473,0.35,skill_based
C1687,C6886,0.375,skill_based
C1687,C7855,0.375,skill_based
C1687,C7902,0.375,skill_based
C1691,C2062,1.0,skill_based
C1691,C3940,1.0,skill_based
C1691,C4962,1.0,skill_based
C1691,C6811,0.75,skill_based
C1691,C8590,1.0,skill_based
C1692,C0453,0.41666666666666663,skill_based
C1692,C12095,0.41666666666666663,skill_based
C1692,C2117,0.41666666666666663,skill_based
C1699,C13180,0.6666666666666666,skill_based
C1699,C4030,1.0,skill_based
C1699,C6896,1.0,skill_based
C1699,C7120,1.0,skill_based
C1699,C8612,1.0,skill_based
C1701,C0582,1.0,skill_based
C1701,C0780,0.75,skill_based
C1701,C13731,1.0,skill_based
C1701,C4374,1.0,skill_based
C1702,C0658,0.375,skill_based
C1702,C12334,0.375,skill_based
C1702,C5316,0.375,skill_based
C1703,C11546,1.0,skill_based
C1703,C4900,1.0,skill_based
C1706,C1423,0.75,skill_based
C1706,C15058,1.0,skill_based
C1706,C3968,1.0,skill_based
C1706,C5784,0.75,skill_based
C1706,C6989,0.75,skill_based
C1706,C8113,1.0,skill_based
C1707,C3390,0.26666666666666666,skill_based
C1710,C0239,1.0,skill_based
C1710,C12071,0.6666666666666666,skill_based
C1710,C12233,1.0,skill_based
C1710,C1403,0.6666666666666666,skill_based
C1710,C2527,0.75,skill_based
C1710,C3069,0.75,skill_based
C1710,C5388,1.0,skill_based
C1710,C7081,0.75,skill_based
C1710,C7356,0.6666666666666666,skill_based
C1710,C8316,0.75,skill_based
C1710,C8358,0.75,skill_based
C1710,C8561,1.0,skill_based
C1710,C8698,0.6666666666666666,skill_based
C1710,C9248,0.6666666666666666,skill_based
C1712,C12543,0.75,skill_based
C1712,C13817,1.0,skill_based
C1712,C1763,1.0,skill_based
C1712,C5516,1.0,skill_based
C1712,C6586,1.0,skill_based
C1712,C6645,1.0,skill_based
C1727,C10650,0.75,skill_based
C1727,C10674,1.0,skill_based
C1727,C1520,0.75,skill_based
C1727,C9393,1.0,skill_based
C1728,C13817,1.0,skill_based
C1728,C14985,1.0,skill_based
C1728,C1763,1.0,skill_based
C1728,C5516,1.0,skill_based
C1728,C6586,1.0,skill_based
C1729,C3564,0.75,skill_based
C1729,C5261,1.0,skill_based
C1731,C11554,1.0,skill_based
C1734,C0148,1.0,skill_based
C1734,C12211,1.0,skill_based
C1734,C12732,1.0,skill_based
C1734,C13879,1.0,skill_based
C1734,C2416,1.0,skill_based
C1734,C3492,1.0,skill_based
C1734,C4341,1.0,skill_based
C1734,C5781,1.0,skill_based
C1734,C6825,1.0,skill_based
C1739,C10755,1.0,skill_based
C1739,C11251,0.6666666666666666,skill_based
C1739,C11555,1.0,skill_based
C1739,C12015,1.0,skill_based
C1739,C3531,1.0,skill_based
C1739,C8969,1.0,skill_based
C1741,C14677,1.0,skill_based
C1741,C5736,1.0,skill_based
C1745,C1243,0.5,skill_based
C1745,C2120,0.375,skill_based
C1745,C7184,0.5,skill_based
C1745,C8597,0.5,skill_based
C1751,C1408,0.375,skill_based
C1751,C4267,0.375,skill_based
C1751,C7716,0.375,skill_based
C1752,C9701,0.225,skill_based
C1754,C0117,0.625,skill_based
C1754,C10357,0.75,skill_based
C1754,C11060,1.0,skill_based
C1754,C12906,1.0,skill_based
C1754,C15378,0.6666666666666666,skill_based
C1754,C1893,1.0,skill_based
C1754,C8186,1.0,skill_based
C1754,C8415,1.0,skill_based
C1756,C11474,1.0,skill_based
C1756,C9143,1.0,skill_based
C1763,C1326,1.0,skill_based
C1763,C13817,1.0,skill_based
C1763,C14985,1.0,skill_based
C1763,C5516,1.0,skill_based
C1763,C6586,1.0,skill_based
C1772,C1453,0.225,skill_based
C1772,C4553,0.675,skill_based
C1784,C4121,0.75,skill_based
C1784,C4285,1.0,skill_based
C1784,C4408,1.0,skill_based
C1784,C7143,1.0,skill_based
C1785,C10650,0.75,skill_based
C1785,C10674,1.0,skill_based
C1785,C14013,1.0,skill_based
C1785,C7473,1.0,skill_based
C1785,C9393,1.0,skill_based
C1799,C0642,0.6666666666666666,skill_based
C1799,C12759,1.0,skill_based
C1799,C12786,0.75,skill_based
C1799,C4069,0.75,skill_based
C1799,C6720,0.75,skill_based
C1799,C7274,0.75,skill_based
C1799,C7492,0.75,skill_based
C1802,C0905,1.0,skill_based
C1802,C10459,1.0,skill_based
C1802,C12767,1.0,skill_based
C1802,C15287,1.0,skill_based
C1802,C3838,1.0,skill_based
C1802,C7593,1.0,skill_based
C1802,C9246,1.0,skill_based
C1808,C13513,1.0,skill_based
C1808,C13958,1.0,skill_based
C1808,C1423,0.75,skill_based
C1808,C15058,1.0,skill_based
C1808,C6989,0.75,skill_based
C1808,C8113,1.0,skill_based
C1810,C10755,1.0,skill_based
C1810,C11251,0.6666666666666666,skill_based
C1810,C11555,1.0,skill_based
C1810,C12015,1.0,skill_based
C1810,C3531,1.0,skill_based
C1810,C8791,1.0,skill_based
C1810,C8969,1.0,skill_based
C1814,C11474,1.0,skill_based
C1814,C9143,1.0,skill_based
C1816,C12377,0.6666666666666666,skill_based
C1816,C3331,1.0,skill_based
C1819,C13830,1.0,skill_based
C1819,C14310,0.75,skill_based
C1819,C15235,1.0,skill_based
C1819,C15769,1.0,skill_based
C1819,C2897,1.0,skill_based
C1819,C3258,1.0,skill_based
C1819,C5841,0.6666666666666666,skill_based
C1819,C8326,1.0,skill_based
C1830,C6488,0.25,skill_based
C1832,C1371,0.41666666666666663,skill_based
C1832,C3368,0.41666666666666663,skill_based
C1832,C5317,0.375,skill_based
C1836,C0644,0.35,skill_based
C1836,C0736,0.375,skill_based
C1836,C6289,0.41666666666666663,skill_based
C1836,C7149,0.375,skill_based
C1836,C9439,0.375,skill_based
C1838,C0199,1.0,skill_based
C1838,C6646,0.6666666666666666,skill_based
C1838,C7695,1.0,skill_based
C1838,C8398,1.0,skill_based
C1845,C0706,0.41666666666666663,skill_based
C1845,C10138,0.41666666666666663,skill_based
C1845,C10446,0.8333333333333333,skill_based
C1845,C11577,0.375,skill_based
C1845,C11657,0.41666666666666663,skill_based
C1845,C14012,0.8333333333333333,skill_based
C1845,C15585,0.8333333333333333,skill_based
C1845,C2294,0.375,skill_based
C1845,C5066,0.35,skill_based
C1845,C7829,0.8333333333333333,skill_based
C1848,C0199,1.0,skill_based
C1848,C6646,0.6666666666666666,skill_based
C1848,C9309,0.625,skill_based
C1849,C7704,0.20833333333333331,skill_based
C1849,C9625,0.225,skill_based
C1855,C12897,0.41666666666666663,skill_based
C1855,C13996,0.41666666666666663,skill_based
C1855,C5193,0.41666666666666663,skill_based
C1855,C7153,0.41666666666666663,skill_based
C1859,C13836,1.0,skill_based
C1859,C6646,0.6666666666666666,skill_based
C1859,C8398,1.0,skill_based
C1859,C8505,1.0,skill_based
C1859,C9309,0.625,skill_based
C1864,C10118,1.0,skill_based
C1864,C4347,1.0,skill_based
C1864,C6832,1.0,skill_based
C1865,C11364,1.0,skill_based
C1865,C1186,0.6666666666666666,skill_based
C1865,C12415,1.0,skill_based
C1865,C13403,1.0,skill_based
C1865,C14011,1.0,skill_based
C1865,C4546,1.0,skill_based
C1865,C8197,1.0,skill_based
C1871,C9425,1.0,skill_based
C1876,C0301,1.0,skill_based
C1876,C0890,1.0,skill_based
C1876,C10428,1.0,skill_based
C1876,C13642,1.0,skill_based
C1876,C2295,1.0,skill_based
C1877,C13451,1.0,skill_based
C1877,C13635,1.0,skill_based
C1880,C13513,1.0,skill_based
C1880,C13958,1.0,skill_based
C1880,C15058,1.0,skill_based
C1880,C5784,0.75,skill_based
C1880,C6989,0.75,skill_based
C1880,C7972,1.0,skill_based
C1882,C0558,1.0,skill_based
C1882,C10238,0.75,skill_based
C1882,C11075,0.75,skill_based
C1882,C11207,0.75,skill_based
C1882,C12225,0.8333333333333333,skill_based
C1882,C14924,0.75,skill_based
C1882,C8750,1.0,skill_based
C1883,C10726,1.0,skill_based
C1883,C11374,1.0,skill_based
C1883,C9131,1.0,skill_based
C1888,C11322,1.0,skill_based
C1888,C11697,0.875,skill_based
C1888,C3871,0.875,skill_based
C1888,C6619,1.0,skill_based
C1888,C7286,1.0,skill_based
C1888,C7421,0.875,skill_based
C1888,C7647,1.0,skill_based
C1888,C7843,0.875,skill_based
C1888,C9700,1.0,skill_based
C1892,C0282,1.0,skill_based
C1892,C12606,1.0,skill_based
C1892,C7377,1.0,skill_based
C1893,C11060,1.0,skill_based
C1893,C12906,1.0,skill_based
C1893,C15378,0.6666666666666666,skill_based
C1893,C1754,1.0,skill_based
C1893,C8186,1.0,skill_based
C1893,C8415,1.0,skill_based
C1902,C0199,1.0,skill_based
C1902,C13836,1.0,skill_based
C1902,C6646,0.6666666666666666,skill_based
C1902,C8398,1.0,skill_based
C1902,C9309,0.625,skill_based
C1905,C10650,0.75,skill_based
C1905,C10674,1.0,skill_based
C1905,C7473,1.0,skill_based
C1905,C9393,1.0,skill_based
C1911,C15452,0.6666666666666666,skill_based
C1911,C2128,1.0,skill_based
C1911,C3538,1.0,skill_based
C1911,C4018,1.0,skill_based
C1912,C11554,1.0,skill_based
C1912,C13258,0.6666666666666666,skill_based
C1912,C7792,1.0,skill_based
C1913,C11424,0.41666666666666663,skill_based
C1913,C5249,0.41666666666666663,skill_based
C1913,C7149,0.375,skill_based
C1917,C10511,1.0,skill_based
C1917,C11991,1.0,skill_based
C1917,C12491,1.0,skill_based
C1917,C13259,1.0,skill_based
C1917,C15198,1.0,skill_based
C1917,C15290,1.0,skill_based
C1917,C15525,1.0,skill_based
C1917,C2436,0.75,skill_based
C1917,C6908,1.0,skill_based
C1918,C10755,1.0,skill_based
C1918,C11251,0.6666666666666666,skill_based
C1918,C11555,1.0,skill_based
C1918,C12015,1.0,skill_based
C1918,C7734,1.0,skill_based
C1918,C8791,1.0,skill_based
C1927,C0001,0.6666666666666666,skill_based
C1927,C10709,1.0,skill_based
C1927,C14530,0.75,skill_based
C1927,C15402,1.0,skill_based
C1930,C2945,1.0,skill_based
C1930,C8954,0.5,skill_based
C1931,C15011,1.0,skill_based
C1933,C1219,1.0,skill_based
C1933,C1251,0.8333333333333333,skill_based
C1933,C3380,0.75,skill_based
C1933,C9550,1.0,skill_based
C1939,C0693,0.75,skill_based
C1939,C10723,1.0,skill_based
C1939,C11134,1.0,skill_based
C1939,C12165,1.0,skill_based
C1939,C1265,0.6666666666666666,skill_based
C1939,C13264,1.0,skill_based
C1939,C15674,0.75,skill_based
C1939,C2243,1.0,skill_based
C1939,C3819,1.0,skill_based
C1939,C5400,0.6666666666666666,skill_based
C1939,C5800,0.75,skill_based
C1939,C7311,0.6666666666666666,skill_based
C1939,C9350,1.0,skill_based
C1945,C11445,0.29166666666666663,skill_based
C1945,C9322,0.29166666666666663,skill_based
C1948,C0680,0.6666666666666666,skill_based
C1948,C13067,0.75,skill_based
C1948,C14700,0.6666666666666666,skill_based
C1948,C15414,1.0,skill_based
C1948,C15461,0.75,skill_based
C1948,C2563,0.75,skill_based
C1948,C2574,0.75,skill_based
C1948,C3943,0.6666666666666666,skill_based
C1948,C4045,0.6666666666666666,skill_based
C1948,C6722,0.75,skill_based
C1948,C7430,1.0,skill_based
C1949,C10632,1.0,skill_based
C1949,C10674,1.0,skill_based
C1949,C7473,1.0,skill_based
C1953,C12477,1.0,skill_based
C1953,C6472,1.0,skill_based
C1955,C1076,0.6666666666666666,skill_based
C1955,C13451,1.0,skill_based
C1955,C13635,1.0,skill_based
C1955,C3780,1.0,skill_based
C1965,C3698,1.0,skill_based
C1965,C7734,1.0,skill_based
C1965,C8031,1.0,skill_based
C1969,C13160,0.41666666666666663,skill_based
C1969,C3109,0.41666666666666663,skill_based
C1969,C5178,0.41666666666666663,skill_based
C1969,C6659,0.375,skill_based
C1970,C10888,1.0,skill_based
C1974,C12199,0.41666666666666663,skill_based
C1979,C13677,1.0,skill_based
C1979,C2890,1.0,skill_based
C1985,C10576,1.0,skill_based
C1985,C6521,1.0,skill_based
C1985,C7357,0.6,skill_based
C1985,C7575,1.0,skill_based
C1986,C0226,1.0,skill_based
C1986,C14247,1.0,skill_based
C1986,C2668,1.0,skill_based
C1986,C6962,1.0,skill_based
C1991,C1219,0.75,skill_based
C1991,C13180,0.6666666666666666,skill_based
C1991,C3380,0.625,skill_based
C1991,C4030,1.0,skill_based
C1991,C6896,1.0,skill_based
C1991,C7120,1.0,skill_based
C1991,C7506,1.0,skill_based
C1991,C7860,1.0,skill_based
C1991,C8612,1.0,skill_based
C1991,C9580,1.0,skill_based
C1996,C4136,0.45,skill_based
C2004,C12746,1.0,skill_based
C2004,C12796,1.0,skill_based
C2004,C5600,0.8333333333333333,skill_based
C2004,C7001,1.0,skill_based
C2013,C11585,1.0,skill_based
C2013,C3161,0.75,skill_based
C2013,C7608,1.0,skill_based
C2013,C9731,1.0,skill_based
C2014,C2807,1.0,skill_based
C2017,C10111,1.0,skill_based
C2017,C1496,1.0,skill_based
C2017,C3331,1.0,skill_based
C2029,C13267,0.75,skill_based
C2029,C1523,1.0,skill_based
C2034,C0625,0.75,skill_based
C2034,C12558,1.0,skill_based
C2034,C1376,1.0,skill_based
C2034,C14901,1.0,skill_based
C2034,C5375,1.0,skill_based
C2034,C5468,0.6666666666666666,skill_based
C2046,C0059,0.6666666666666666,skill_based
C2046,C10201,0.625,skill_based
C2046,C11842,0.75,skill_based
C2046,C13149,0.6666666666666666,skill_based
C2046,C14289,0.625,skill_based
C2046,C14400,0.6666666666666666,skill_based
C2046,C14523,0.75,skill_based
C2046,C14631,0.6666666666666666,skill_based
C2046,C14676,0.6666666666666666,skill_based
C2046,C3083,1.0,skill_based
C2046,C5066,0.625,skill_based
C2046,C5448,0.75,skill_based
C2046,C6140,0.6666666666666666,skill_based
C2046,C9032,1.0,skill_based
C2046,C9382,0.6666666666666666,skill_based
C2046,C9637,0.625,skill_based
C2046,C9945,0.6666666666666666,skill_based
C2049,C1219,0.75,skill_based
C2049,C13180,0.6666666666666666,skill_based
C2049,C4030,1.0,skill_based
C2049,C7120,1.0,skill_based
C2049,C7506,1.0,skill_based
C2049,C9580,1.0,skill_based
C2053,C0226,1.0,skill_based
C2053,C14247,1.0,skill_based
C2053,C14612,1.0,skill_based
C2053,C2668,1.0,skill_based
C2053,C6962,1.0,skill_based
C2058,C3715,0.5,skill_based
C2058,C7054,0.41666666666666663,skill_based
C2059,C0404,0.41666666666666663,skill_based
C2059,C1467,0.41666666666666663,skill_based
C2059,C15431,0.41666666666666663,skill_based
C2059,C1580,0.41666666666666663,skill_based
C2059,C3188,0.41666666666666663,skill_based
C2059,C6629,0.41666666666666663,skill_based
C2062,C1691,1.0,skill_based
C2062,C4638,0.75,skill_based
C2062,C4962,1.0,skill_based
C2062,C6811,0.75,skill_based
C2062,C8590,1.0,skill_based
C2066,C14122,0.75,skill_based
C2066,C14521,1.0,skill_based
C2066,C6791,0.6666666666666666,skill_based
C2066,C7734,1.0,skill_based
C2066,C8031,1.0,skill_based
C2070,C0444,0.29166666666666663,skill_based
C2070,C11684,0.29166666666666663,skill_based
C2070,C6861,0.29166666666666663,skill_based
C2071,C11165,1.0,skill_based
C2071,C11556,0.6666666666666666,skill_based
C2071,C6940,1.0,skill_based
C2075,C1076,0.6666666666666666,skill_based
C2075,C12401,1.0,skill_based
C2075,C13237,1.0,skill_based
C2075,C13451,1.0,skill_based
C2075,C13635,1.0,skill_based
C2075,C15422,1.0,skill_based
C2075,C3780,1.0,skill_based
C2076,C10111,1.0,skill_based
C2076,C12313,1.0,skill_based
C2076,C12758,1.0,skill_based
C2076,C1496,1.0,skill_based
C2076,C3331,1.0,skill_based
C2076,C7192,0.6666666666666666,skill_based
C2077,C10111,1.0,skill_based
C2077,C12758,1.0,skill_based
C2077,C1496,1.0,skill_based
C2077,C3331,1.0,skill_based
C2077,C7192,0.6666666666666666,skill_based
C2077,C7804,0.6666666666666666,skill_based
C2078,C14122,0.75,skill_based
C2078,C14521,1.0,skill_based
C2078,C7734,1.0,skill_based
C2078,C8031,1.0,skill_based
C2082,C0612,1.0,skill_based
C2082,C6785,1.0,skill_based
C2084,C11078,1.0,skill_based
C2084,C14009,0.8333333333333333,skill_based
C2084,C1563,0.8333333333333333,skill_based
C2084,C1846,0.8333333333333333,skill_based
C2084,C2528,0.75,skill_based
C2084,C2889,1.0,skill_based
C2084,C3363,1.0,skill_based
C2084,C4102,0.8333333333333333,skill_based
C2084,C4372,0.75,skill_based
C2084,C5568,1.0,skill_based
C2085,C1380,0.29166666666666663,skill_based
C2087,C10429,0.625,skill_based
C2087,C10883,0.6,skill_based
C2087,C13540,1.0,skill_based
C2087,C2014,0.75,skill_based
C2087,C3202,1.0,skill_based
C2087,C4193,1.0,skill_based
C2087,C5844,1.0,skill_based
C2087,C5865,1.0,skill_based
C2087,C6384,0.75,skill_based
C2087,C9608,1.0,skill_based
C2089,C12599,1.0,skill_based
C2089,C5364,1.0,skill_based
C2091,C10223,1.0,skill_based
C2091,C12430,1.0,skill_based
C2091,C2989,1.0,skill_based
C2091,C3283,1.0,skill_based
C2095,C13338,1.0,skill_based
C2095,C6224,1.0,skill_based
C2095,C6771,1.0,skill_based
C2095,C7041,0.75,skill_based
C2095,C7429,1.0,skill_based
C2101,C10462,0.625,skill_based
C2101,C14122,0.75,skill_based
C2101,C14521,1.0,skill_based
C2101,C7734,1.0,skill_based
C2101,C8004,1.0,skill_based
C2101,C8031,1.0,skill_based
C2109,C10111,1.0,skill_based
C2109,C12758,1.0,skill_based
C2109,C1496,1.0,skill_based
C2109,C7192,0.6666666666666666,skill_based
C2109,C7804,0.6666666666666666,skill_based
C2114,C0148,1.0,skill_based
C2114,C10235,1.0,skill_based
C2114,C12211,1.0,skill_based
C2114,C13879,1.0,skill_based
C2114,C1494,0.6666666666666666,skill_based
C2114,C2416,1.0,skill_based
C2114,C6825,1.0,skill_based
C2115,C0180,1.0,skill_based
C2115,C13817,1.0,skill_based
C2115,C14985,1.0,skill_based
C2115,C5412,1.0,skill_based
C2115,C9781,0.75,skill_based
C2116,C10888,1.0,skill_based
C2116,C1970,1.0,skill_based
C2116,C2505,0.6666666666666666,skill_based
C2117,C0453,0.41666666666666663,skill_based
C2117,C12095,0.41666666666666663,skill_based
C2117,C1692,0.41666666666666663,skill_based
C2120,C3680,0.26666666666666666,skill_based
C2121,C15036,0.75,skill_based
C2121,C1883,1.0,skill_based
C2122,C14638,0.26666666666666666,skill_based
C2123,C0059,0.6666666666666666,skill_based
C2123,C14732,1.0,skill_based
C2123,C14749,1.0,skill_based
C2123,C4867,0.6666666666666666,skill_based
C2123,C5321,1.0,skill_based
C2123,C8008,1.0,skill_based
C2123,C8664,1.0,skill_based
C2128,C15452,0.6666666666666666,skill_based
C2128,C3538,1.0,skill_based
C2128,C6513,1.0,skill_based
C2132,C13047,1.0,skill_based
C2132,C14503,0.8333333333333333,skill_based
C2132,C15226,1.0,skill_based
C2132,C4002,1.0,skill_based
C2132,C5002,1.0,skill_based
C2139,C13237,1.0,skill_based
C2139,C13451,1.0,skill_based
C2139,C13635,1.0,skill_based
C2139,C3780,1.0,skill_based
C2142,C10292,0.3333333333333333,skill_based
C2148,C14247,1.0,skill_based
C2148,C14612,1.0,skill_based
C2148,C2668,1.0,skill_based
C2149,C14122,0.75,skill_based
C2149,C14521,1.0,skill_based
C2149,C8004,1.0,skill_based
C2150,C13180,0.6666666666666666,skill_based
C2150,C14015,1.0,skill_based
C2150,C3786,0.6666666666666666,skill_based
C2150,C4030,1.0,skill_based
C2150,C5125,1.0,skill_based
C2150,C7120,1.0,skill_based
C2150,C7506,1.0,skill_based
C2150,C7860,1.0,skill_based
C2150,C8980,1.0,skill_based
C2151,C11349,1.0,skill_based
C2151,C13922,1.0,skill_based
C2151,C14571,1.0,skill_based
C2151,C3493,1.0,skill_based
C2151,C4538,1.0,skill_based
C2151,C5094,1.0,skill_based
C2151,C5361,0.6666666666666666,skill_based
C2151,C7957,1.0,skill_based
C2155,C11789,1.0,skill_based
C2155,C14422,1.0,skill_based
C2155,C5075,0.75,skill_based
C2155,C5711,1.0,skill_based
C2155,C6434,0.6666666666666666,skill_based
C2155,C7303,1.0,skill_based
C2155,C9904,1.0,skill_based
C2157,C10576,1.0,skill_based
C2157,C4930,0.6666666666666666,skill_based
C2157,C6521,1.0,skill_based
C2157,C7357,0.6,skill_based
C2157,C7575,1.0,skill_based
C2158,C0642,0.6666666666666666,skill_based
C2158,C12759,1.0,skill_based
C2158,C12786,0.75,skill_based
C2158,C3756,0.75,skill_based
C2158,C4758,1.0,skill_based
C2158,C4903,1.0,skill_based
C2158,C6720,0.75,skill_based
C2158,C7274,0.75,skill_based
C2158,C7492,0.75,skill_based
C2159,C13134,1.0,skill_based
C2159,C1642,1.0,skill_based
C2159,C5693,1.0,skill_based
C2159,C7034,1.0,skill_based
C2159,C9879,1.0,skill_based
C2166,C10041,1.0,skill_based
C2166,C10111,1.0,skill_based
C2166,C12758,1.0,skill_based
