learner_id,session_id,timestamp,content_type,time_spent,engagement_score,quiz_score,completion_rate,attempts_per_quiz,learning_outcome,course_id
L171,S5112,2025-12-07 11:55:47.263695,reading,19.727587303226464,0.7274753884209999,47.07849970127073,0.9119927565246801,3,good,3
L171,S8939,2025-12-07 12:55:47.263695,reading,57.83126949778893,0.571327175736581,50.90818285664711,0.9489087053251192,3,good,3
L171,S291,2025-12-14 20:55:47.264687,video,23.370488330988085,0.5588245142367794,52.54349125456928,0.890327243585975,4,excellent,1
L171,S455,2025-12-15 20:55:47.265628,reading,31.449710729694168,0.7573287932867558,45.0597018983134,0.9290737206599717,1,good,3
L172,S4641,2025-12-28 22:55:47.549119,reading,51.728009624035195,0.7400674698191866,37.320736910512686,0.8479742479077957,1,good,3
L172,S8714,2025-12-29 00:55:47.549119,video,14.26423031225534,0.8802323031380334,98.49291084414916,0.9837324151025383,2,good,1
L173,S493,2025-12-23 20:55:47.265866,video,6.616694516607901,0.9396343299989192,15.432156528307939,0.963206683661578,1,average,1
L173,S2025,2025-12-24 06:55:47.265866,reading,28.239665912312017,0.6491688717937494,26.302583574278405,0.7490825262531137,2,excellent,3
L173,S2298,2025-12-24 10:55:47.265866,video,42.61322076398185,0.7509201212778192,77.79445274703211,0.9524019157018144,2,average,1
L174,S48,2025-12-02 20:55:47.262594,reading,23.47262214324093,0.7231843232562928,67.83788228551418,0.8740664556355088,3,excellent,3
L174,S8370,2025-12-02 21:55:47.262594,quiz,58.672897453094514,0.6431295176915917,42.38081851735742,0.8949591765107725,1,excellent,2
L174,S3666,2025-12-04 04:55:47.262594,reading,12.071876818141803,0.509190494887621,68.96385196589061,0.7904175387299077,1,good,3
L174,S6899,2025-12-05 17:55:47.262594,quiz,27.248573845202927,0.681805724595032,21.68142759291083,0.9008833769612553,2,excellent,2
L175,S421,2025-12-02 20:55:47.265471,quiz,16.569226895537774,0.6265292164003923,0.29210326213620075,0.9023046937070407,1,good,2
L175,S5019,2025-12-03 02:55:47.265471,video,15.614120436646573,0.5580902871270446,61.62540405708125,0.8331567973421707,4,average,1
L175,S8736,2025-12-03 13:55:47.265471,reading,28.33017806602869,0.7233443608723324,25.41472801278144,0.9475404626984257,1,excellent,3
L175,S2074,2025-12-05 11:55:47.265471,reading,10.534098747242455,0.6548159050014228,66.37343606939385,0.8997353204406613,2,poor,3
L175,S3338,2025-12-06 08:55:47.265471,quiz,16.570464484140967,0.5115235442033037,89.67465499077446,0.7632119995224719,1,poor,2
L176,S5483,2025-12-29 13:55:47.555718,quiz,46.44855723128929,0.9778197308617108,77.20895238812851,0.9527114001454966,1,good,2
L176,S9643,2025-12-30 14:55:47.555718,video,11.395052416108436,0.7682051915400152,43.71481050450347,0.7803620748452322,4,good,1
L177,S2782,2025-12-28 23:55:47.556066,video,57.83931134183995,0.6602434488277736,99.62968042452258,0.9536653586490699,1,poor,1
L177,S8034,2025-12-30 00:55:47.556066,video,26.094398183868734,0.918310105183829,65.07883208469019,0.8842506550956678,1,poor,1
L178,S189,2025-11-29 20:55:47.263882,quiz,59.46877223379774,0.7632495970768904,61.29001608619492,0.7073495344802957,1,average,2
L178,S7468,2025-11-30 02:55:47.263882,reading,52.89384447859622,0.7563749498969647,39.82502348634128,0.8491501842153057,2,excellent,3
L178,S7217,2025-11-30 14:55:47.263882,reading,5.440447737058057,0.5475468238553647,5.421174420599306,0.917643410204646,3,good,3
L179,S261,2025-12-09 20:55:47.264514,quiz,7.440716494328022,0.6667847747361002,73.97303320855406,0.9721599464681867,1,good,2
L179,S4041,2025-12-09 21:55:47.264514,video,57.68066196114021,0.941881007729016,93.33294191163472,0.9576227189539923,1,poor,1
L179,S7806,2025-12-11 08:55:47.264514,video,8.991613892459092,0.9251588540787994,21.285008603835742,0.9006259763349441,4,excellent,1
L18,S5440,2025-12-29 16:55:47.315689,video,9.550372179301892,0.6269688859618481,77.99883269105443,0.7296211620647998,1,good,1
L18,S5538,2025-12-29 22:55:47.315689,quiz,16.80827381048455,0.5336170900452806,59.48473795019096,0.9216600031399098,4,good,2
L18,S6898,2025-12-30 08:55:47.315689,reading,14.488813232049914,0.7839871486580403,29.63576135132884,0.9814947185953948,2,excellent,3
L18,S4961,2025-12-30 08:55:47.315689,reading,58.334799803888735,0.7156169348957789,34.751879531375465,0.7151048580908059,4,poor,3
L180,S470,2025-12-01 20:55:47.265758,quiz,13.891989928074146,0.737168054953107,71.75721247315944,0.8208293195386756,4,poor,2
L180,S4012,2025-12-01 21:55:47.265758,video,12.13806311474362,0.7784091801391537,94.63786533583709,0.8244993275112262,2,excellent,1
L180,S2184,2025-12-01 22:55:47.265758,video,32.16170576394552,0.9808010127874394,76.96421638836544,0.8464928928477535,3,excellent,1
L180,S8209,2025-12-03 08:55:47.265758,video,48.28366896596605,0.5281909269266158,36.93826475825851,0.8517427667776989,3,excellent,1
L181,S1892,2025-12-28 23:55:47.562449,quiz,37.1956482535026,0.7738080503268736,64.04832931422122,0.7778347513204229,3,poor,2
L181,S6640,2025-12-28 23:55:47.562449,quiz,47.44806164875913,0.7089537418977048,74.84063444050378,0.9884003893584419,1,excellent,2
L181,S6778,2025-12-30 02:55:47.562449,quiz,32.51088645375319,0.9202213752730101,70.12933420883842,0.9367121812606141,4,excellent,2
L182,S1632,2025-12-28 22:55:47.562899,reading,32.93435788018595,0.7642921007187211,81.0603848260161,0.9206562117380743,3,poor,3
L182,S9899,2025-12-29 16:55:47.562899,reading,10.78958393642339,0.7863414079283447,50.05808894482987,0.9566766682226691,1,good,3
L183,S300,2025-12-13 20:55:47.264727,video,53.34893141254724,0.9711935095511166,61.377741881569904,0.9609289530045132,1,good,1
L183,S4872,2025-12-14 19:55:47.264727,video,54.175474485838755,0.9599354670652713,5.515659060178546,0.9461924681063436,2,average,1
L183,S6138,2025-12-15 12:55:47.264727,quiz,43.8695217374508,0.6490196660472255,41.209656870811465,0.7671335158812929,4,poor,2
L183,S5088,2025-12-16 00:55:47.264727,quiz,50.35444940404911,0.8041750232658393,44.435219609749495,0.9831987720131834,1,good,2
L183,S9015,2025-12-16 08:55:47.264727,video,41.94785986401763,0.6971705731753322,0.12844255268014138,0.7360477776206865,1,excellent,1
L184,S8262,2025-12-28 22:55:47.565423,reading,22.609964208564122,0.8351269880221797,18.79035887984165,0.8874386196156175,2,poor,3
L184,S2461,2025-12-29 04:55:47.565423,reading,17.72228002442614,0.8674252602498005,30.45753662885684,0.7528119046464912,2,poor,3
L184,S3484,2025-12-30 20:55:47.565423,video,51.23319925252555,0.7364396611052726,3.9078686001955187,0.891563118220574,4,poor,1
L185,S7839,2025-12-29 01:55:47.565892,video,45.123431071521715,0.6736438330763372,68.10501117304453,0.8118629527606533,1,poor,1
L185,S5817,2025-12-30 08:55:47.565892,video,46.286795785491016,0.7443024629389924,60.32221356579637,0.7976743397557033,3,poor,1
L186,S317,2025-12-02 20:55:47.264828,reading,12.064679495125525,0.6612639889232076,7.707801195146069,0.9000599981652765,2,poor,3
L186,S276,2025-12-03 20:55:47.264605,quiz,59.53114343297765,0.5599145010088231,20.975294768368137,0.7548421709970701,4,poor,2
L186,S209,2025-12-21 20:55:47.264079,reading,21.335158205018523,0.5748519839784789,54.48477590845157,0.7877545273212225,3,good,3
L186,S5648,2025-12-22 00:55:47.264079,reading,19.448132043400285,0.5823588734714904,68.91433569803377,0.8543713348803401,4,poor,3
L186,S4094,2025-12-22 03:55:47.264079,quiz,10.749033833163182,0.5643736014378565,55.70068063131286,0.9681918005273288,1,excellent,2
L186,S8368,2025-12-24 08:55:47.264079,quiz,47.84529666582207,0.5100263548920043,89.04695739838898,0.8707844148851573,4,good,2
L187,S43,2025-12-09 20:55:47.262556,quiz,53.20442417314116,0.8027690788224414,83.99639802821825,0.8787966526550446,3,good,2
L187,S8632,2025-12-10 08:55:47.262556,video,41.8161983018428,0.7384959576890875,64.22781635071149,0.7115084664363923,4,good,1
L187,S7212,2025-12-11 06:55:47.262556,quiz,24.66323306349803,0.6387133674004896,64.28020501620824,0.9078403595889726,4,poor,2
L187,S473,2025-12-15 20:55:47.265776,video,23.27730439453099,0.9601485906097038,87.15977272882306,0.9704149289925805,4,average,1
L187,S122,2025-12-23 20:55:47.263291,reading,31.08305197852033,0.6484346372801404,43.51803992553568,0.7103383778275,1,poor,3
L188,S6,2025-12-20 20:55:47.262260,quiz,47.094595458643234,0.8880001035177147,53.95562204955051,0.9730403910346404,4,poor,2
L188,S7476,2025-12-21 09:55:47.262260,video,22.724321660071656,0.9871524815552387,98.63281735601262,0.8537815159064763,2,good,1
L188,S9733,2025-12-21 17:55:47.262260,quiz,46.09735547987228,0.655851660746406,30.623924522840042,0.9513524142716556,2,excellent,2
L188,S2284,2025-12-21 22:55:47.262260,video,7.938903131505944,0.9687751687036692,52.98756255182061,0.8844709043700808,4,good,1
L188,S8032,2025-12-24 00:55:47.262260,reading,37.61416112655217,0.9679970895008889,67.81225015366465,0.8243289437401109,2,excellent,3
L189,S46,2025-11-29 20:55:47.262578,reading,55.08432019471672,0.8908951649225147,74.95454844688882,0.8593256034655729,2,good,3
L189,S2100,2025-11-29 21:55:47.262578,video,46.29346271488832,0.8223599886909088,35.52896432193188,0.7147482487465144,4,good,1
L189,S5782,2025-12-01 16:55:47.262578,quiz,34.55585547441203,0.9203925359695573,3.3426533093221633,0.810025622927782,4,average,2
L189,S110,2025-12-12 20:55:47.263185,quiz,26.815715517862984,0.5452408476435253,70.02519594445211,0.9720828426504502,3,good,2
L189,S231,2025-12-12 20:55:47.264278,reading,51.0804154405785,0.5079105458827913,44.10721582507837,0.7909582178383138,3,average,3
L19,S9469,2025-12-29 04:55:47.316215,video,38.7683668478878,0.6264290591250556,57.76317543444226,0.807762624094807,1,good,1
L19,S5117,2025-12-29 08:55:47.316215,reading,24.29505101342586,0.6812798982795473,80.57145256682179,0.7984538448392836,2,poor,3
L190,S94,2025-12-19 20:55:47.263033,video,51.09588297480627,0.8842596822618956,76.65885239716434,0.749572615132781,4,good,1
L190,S476,2025-12-19 20:55:47.265789,video,9.483956925383469,0.5783192184869042,80.03548790234066,0.9864540979115404,2,excellent,1
L190,S9009,2025-12-20 12:55:47.263033,reading,57.47724028640899,0.6116277005346804,92.23077754835847,0.8277679465110045,1,good,3
L190,S2329,2025-12-21 10:55:47.263033,video,5.294194378182256,0.87411940309045,90.30506531025154,0.7419161700936862,4,good,1
L190,S3634,2025-12-21 23:55:47.263033,reading,30.447830742830487,0.9032479730526226,17.96453158641317,0.9878782615083221,1,average,3
L191,S452,2025-12-04 20:55:47.265615,quiz,35.41507989255771,0.5343564162591339,2.966822306473982,0.8374703951178502,1,average,2
L191,S28,2025-12-08 20:55:47.262429,reading,44.64472029707786,0.698329888171781,74.171206151293,0.7082260929917973,2,average,3
L191,S3383,2025-12-09 02:55:47.262429,video,55.30390499833553,0.6043259565792155,66.52728362369108,0.7236095730122528,4,excellent,1
L191,S4659,2025-12-09 23:55:47.262429,video,53.91253179605758,0.7596988426417338,56.50325249759498,0.9009051917389818,1,poor,1
L191,S2079,2025-12-10 10:55:47.262429,quiz,37.968679811519195,0.5856367053331197,74.16378186176209,0.7907921021910443,1,excellent,2
L192,S2361,2025-12-29 16:55:47.578640,reading,9.452233611229584,0.7885858133119981,93.62403878072033,0.9600074045198185,3,poor,3
L192,S9625,2025-12-30 16:55:47.578640,reading,51.22201823191372,0.8240158286654309,33.874990421450725,0.8409935303973384,2,poor,3
L192,S9988,2025-12-30 20:55:47.578640,video,23.381843549306307,0.5128712048736082,34.10478728306236,0.9409913720554101,3,poor,1
L193,S400,2025-12-06 20:55:47.265330,reading,22.92590051736412,0.823045061731254,46.443323622554274,0.907028967471353,4,excellent,3
L193,S5233,2025-12-06 22:55:47.265330,quiz,6.695354028465363,0.9396021687926913,1.3010213425872719,0.9834250240630635,2,good,2
L193,S2234,2025-12-08 00:55:47.265330,quiz,32.51638309166956,0.8394504211151037,39.1967740274463,0.7790816319420644,1,excellent,2
L194,S417,2025-11-30 20:55:47.265453,video,10.653582247096612,0.904441730818164,98.38403128554378,0.8682623390087852,3,excellent,1
L194,S6263,2025-12-01 06:55:47.265453,video,41.879727857835,0.6591760110680054,38.12299527748767,0.9972137675869315,4,average,1
L194,S2538,2025-12-01 16:55:47.265453,video,5.0394272288618875,0.9684267150455077,16.45253723928124,0.7700741302667077,2,poor,1
L194,S9209,2025-12-02 08:55:47.265453,reading,6.150023178437923,0.611545009222678,5.651569079675733,0.7310184809890125,1,poor,3
L195,S4424,2025-12-29 03:55:47.583233,video,8.870245934831612,0.8155170878560245,95.32371787812328,0.8622958706584251,3,average,1
L195,S1565,2025-12-30 14:55:47.583233,reading,52.120147057824354,0.9720473929651823,33.59461533789339,0.868208344412704,1,excellent,3
L195,S7739,2025-12-31 02:55:47.583233,reading,16.341149374597837,0.9382802453943588,15.828625605909806,0.8366982464659276,1,average,3
L195,S6520,2025-12-31 04:55:47.583233,video,36.2575533092859,0.7197538902237759,6.724063405203662,0.8394068405335495,3,poor,1
L196,S4215,2025-12-29 14:55:47.583801,reading,55.20330619625889,0.5591811139256491,64.57591779380326,0.7750247406741825,4,excellent,3
L196,S8634,2025-12-29 18:55:47.583801,video,28.16153974387449,0.7052613921757139,23.134871320015048,0.7409113315088375,3,good,1
L196,S8624,2025-12-30 00:55:47.583801,quiz,51.15643741717024,0.5159972300721624,94.01798347292414,0.9676223053280861,2,good,2
L196,S1889,2025-12-30 20:55:47.583801,quiz,5.50604936939587,0.8136292003179891,31.637540738768287,0.9919434134280726,2,average,2
L197,S243,2025-12-05 20:55:47.264395,reading,33.50432016720157,0.671780237387852,44.7602940320217,0.8207339912301006,4,excellent,3
L197,S2115,2025-12-06 02:55:47.264395,reading,32.178668195349246,0.86593662653136,38.37912559068474,0.9834901190920229,1,excellent,3
L197,S8388,2025-12-06 14:55:47.264395,quiz,40.597225586882054,0.5223841943442434,5.404762734972657,0.8371691258858633,1,excellent,2
L197,S5925,2025-12-07 20:55:47.264395,video,32.69635409219552,0.9008212949156836,44.153401037889694,0.8471840727694597,4,good,1
L197,S309,2025-12-21 20:55:47.264767,video,15.622307552301118,0.7698663093799714,10.634372625577459,0.9211289651296154,1,poor,1
L197,S294,2025-12-25 20:55:47.264700,video,10.82087516057212,0.6904547627554936,8.717946783183116,0.9576870056261888,3,poor,1
L198,S332,2025-12-03 20:55:47.264956,quiz,31.04656386392987,0.9763987638006472,87.42267241383516,0.7800025589985933,3,average,2
L198,S9107,2025-12-03 22:55:47.264956,reading,22.025761583219037,0.6461515232774188,81.10872462002584,0.7262726720248524,4,good,3
L198,S2995,2025-12-04 11:55:47.264956,video,53.670971076473165,0.7885102008452791,22.11476101106934,0.780735925791403,1,good,1
L199,S2550,2025-12-28 21:55:47.588613,reading,5.1291110627099235,0.622399936500863,68.05830929187672,0.736379468007741,3,poor,3
L199,S9659,2025-12-30 14:55:47.588613,video,22.8274345608038,0.9887114738568739,3.735293643555493,0.8335319991153982,3,good,1
L199,S7539,2025-12-30 16:55:47.588613,reading,56.72183686700493,0.6303331912810508,85.33464976087238,0.9590474351388455,3,excellent,3
L2,S3378,2025-12-28 21:55:47.295017,quiz,43.876082067929765,0.9836317937631828,82.66520574606405,0.9709281183629614,1,good,2
L2,S7623,2025-12-29 16:55:47.295017,reading,59.86955635711861,0.6207482426284339,4.035082685969971,0.8233574553983758,1,good,3
L2,S3964,2025-12-31 05:55:47.295017,quiz,36.139938017378896,0.6563889946051771,65.43420054927196,0.7696054540926431,2,good,2
L20,S59,2025-12-23 20:55:47.262675,video,47.88673261334169,0.5900052187363618,66.30420045004922,0.9776911990076007,4,good,1
L20,S7,2025-12-27 20:55:47.262267,video,10.663981363222353,0.7026550915428718,72.79471767307432,0.9424067889719658,1,excellent,1
L20,S1165,2025-12-28 13:55:47.262267,quiz,55.20908446051165,0.7828440860705028,18.267238423966813,0.7418796602079399,3,average,2
L20,S4580,2025-12-28 22:55:47.262267,video,20.166657244270468,0.6021233794560837,1.6756304492382412,0.9037597453603508,2,poor,1
L200,S153,2025-12-02 20:55:47.263611,quiz,41.845460550252156,0.7606170662426672,56.199284746680675,0.7092370148981343,3,poor,2
L200,S1444,2025-12-03 02:55:47.263611,reading,31.14474872244777,0.6817572286846334,64.10060573207012,0.970377762338969,1,poor,3
L200,S1496,2025-12-03 20:55:47.263611,video,39.37190737243076,0.8644352547442979,93.19127325974559,0.7836615778782894,4,good,1
L200,S315,2025-12-10 20:55:47.264813,quiz,5.498982255899873,0.6059912454511193,99.17426171678389,0.7256024009452974,2,good,2
L201,S99,2025-12-02 20:55:47.263072,quiz,57.72449475222713,0.9704376781690325,49.616638411321944,0.7621927009562673,1,average,2
L201,S5761,2025-12-03 11:55:47.263072,reading,8.14229956388315,0.9468870938809724,52.98090570700541,0.9008045052288388,4,good,3
L201,S1477,2025-12-03 18:55:47.263072,quiz,46.98191883667158,0.7932297561873989,26.124513245358237,0.9945715966860829,4,poor,2
L201,S5150,2025-12-05 05:55:47.263072,quiz,17.87029079382034,0.5421939739474935,25.921533377198646,0.705678292153439,2,good,2
L201,S8942,2025-12-05 16:55:47.263072,video,27.594495055532438,0.5091858272690521,27.05217801718466,0.9414177951224293,1,poor,1
L202,S299,2025-12-10 20:55:47.264722,video,30.600850482349095,0.6398517692357396,19.12604179145867,0.8113484844357225,4,poor,1
L202,S7554,2025-12-11 04:55:47.264722,quiz,22.768908762316315,0.919485548337034,29.767371559284573,0.8979290921359251,3,poor,2
L202,S8637,2025-12-12 14:55:47.264722,reading,22.316263547480446,0.5584020538669761,27.315962036994513,0.7628557672937596,4,good,3
L202,S8416,2025-12-13 02:55:47.264722,video,44.614735817106755,0.8436415022065639,9.575419866335766,0.97677172147174,1,good,1
L202,S8607,2025-12-14 04:55:47.264722,video,10.079021141998773,0.8370036782313556,5.648342400348206,0.9018565113429073,1,poor,1
L203,S3550,2025-12-29 04:55:47.595524,quiz,49.17948703449205,0.6360012868654948,72.29434243894471,0.7618591237765606,3,good,2
L203,S1493,2025-12-29 08:55:47.595524,quiz,19.79787258081896,0.9059448217841584,53.34784759062927,0.7158269844496272,1,excellent,2
L203,S8238,2025-12-29 14:55:47.595524,reading,24.441261132060834,0.8211048185013488,24.56315740488145,0.732783833610448,3,poor,3
L203,S5511,2025-12-30 12:55:47.595524,quiz,27.57776517415961,0.6150422459287375,40.6082132559771,0.9478652127325661,1,poor,2
L204,S6255,2025-12-29 08:55:47.596082,video,31.435641557182493,0.7759143667670843,63.17748436527554,0.7771355511996083,2,good,1
L204,S1025,2025-12-29 11:55:47.596082,reading,29.804257645658904,0.5503764219797882,70.75228189780428,0.7093524727335764,4,excellent,3
L204,S2525,2025-12-30 10:55:47.596082,video,43.82353445749469,0.9558193448676517,65.24847284061576,0.9321402245707102,3,average,1
L205,S81,2025-12-18 20:55:47.262920,reading,8.694646995364055,0.5941745418828007,69.54156483280532,0.8596772593446929,2,poor,3
L205,S4146,2025-12-19 00:55:47.262920,video,45.29978784773186,0.8429381375432323,83.32712820358479,0.7749876943718487,2,excellent,1
L205,S4092,2025-12-19 01:55:47.262920,video,5.541575375660602,0.6190426064035588,82.02768597686546,0.7627965448141051,3,average,1
L205,S5942,2025-12-20 02:55:47.262920,reading,56.20642961362872,0.975721319443666,36.14653284985154,0.9333041128824678,2,excellent,3
L205,S6064,2025-12-21 12:55:47.262920,reading,57.283350436893,0.8648392068236206,5.204583875613144,0.9652735521786863,2,poor,3
L206,S183,2025-12-27 20:55:47.263836,video,45.582067179858875,0.5926142232737048,98.0516822001106,0.9100102818316314,4,good,1
L206,S2285,2025-12-28 07:55:47.263836,video,55.23945841615745,0.7046127400958979,74.82337164935092,0.7340386575119722,4,good,1
L206,S1331,2025-12-29 00:55:47.263836,video,7.607859987704671,0.9005857516476624,60.43807190828081,0.7595628576604605,2,excellent,1
L206,S3881,2025-12-30 11:55:47.263836,quiz,32.47901265993191,0.6526072650644296,97.37425820384935,0.8990087832869478,2,excellent,2
L207,S373,2025-12-02 20:55:47.265158,video,16.019752895179195,0.9240079426247008,87.72394571622004,0.8746626279304693,1,poor,1
L207,S403,2025-12-05 20:55:47.265357,reading,59.13932740715972,0.5746188889750881,16.482467534676204,0.7690752762131544,2,average,3
L207,S113,2025-12-23 20:55:47.263223,video,31.6065218062827,0.8252558238958578,69.76706275200752,0.8797361755120976,3,excellent,1
L207,S1065,2025-12-24 03:55:47.263223,video,18.320089507657222,0.5858549944868441,52.98338889620703,0.7869962177932426,1,poor,1
L207,S5541,2025-12-24 11:55:47.263223,quiz,8.494464733315521,0.698123673408203,96.38176611881805,0.8616942623350361,2,excellent,2
L207,S5419,2025-12-24 22:55:47.263223,reading,56.348845780930176,0.9336773195576789,23.360903203623685,0.9335115713636474,2,average,3
L207,S6097,2025-12-25 12:55:47.263223,video,40.46708238863497,0.6869693568018873,95.09413518658343,0.7066608438963551,3,good,1
L208,S7065,2025-12-29 00:55:47.603092,reading,56.86613903051549,0.897536440590582,18.125025555155194,0.9136023883594488,4,average,3
L208,S3218,2025-12-30 00:55:47.603092,reading,57.95316443894027,0.563327936423597,42.06302368788194,0.844282482425291,3,average,3
L208,S9245,2025-12-31 17:55:47.603092,reading,42.70462413094428,0.7181072085600226,19.479380264392677,0.9448100506906205,2,average,3
L208,S8058,2026-01-01 16:55:47.603092,reading,40.095099918804884,0.6440760678887015,23.600793032371204,0.919154396207898,1,excellent,3
L209,S8862,2025-12-29 07:55:47.603675,reading,17.309994733103586,0.6702205400497092,99.09861694966852,0.8570624781571244,1,poor,3
L209,S3939,2025-12-29 16:55:47.603675,reading,53.03653018500707,0.6974951352745162,33.50085699576958,0.7621847567649206,1,average,3
L21,S34,2025-12-16 20:55:47.262471,quiz,56.94253490675004,0.7243887869157015,31.092893000755417,0.7134335351514004,2,excellent,2
L21,S8384,2025-12-16 22:55:47.262471,quiz,56.54099197058223,0.6559010684778843,24.977216244651977,0.8962480462858295,2,average,2
L21,S2003,2025-12-17 05:55:47.262471,video,40.652974356015335,0.6157400479564941,68.13530132413487,0.9820549573756248,4,excellent,1
L21,S7928,2025-12-18 00:55:47.262471,quiz,8.764774891130923,0.7088334979084974,11.635848516449588,0.8838387506609531,3,good,2
L21,S7524,2025-12-19 16:55:47.262471,reading,19.04350055697843,0.5529371591065646,35.4897683486554,0.8239517551623159,2,excellent,3
L21,S427,2025-12-19 20:55:47.265498,reading,53.539341720078,0.613482347182682,45.04653016578183,0.7326679941943117,4,average,3
L210,S4487,2025-12-29 12:55:47.603988,reading,42.597583387202796,0.5014210768319862,93.08981443714295,0.7332760692624419,2,poor,3
L210,S2369,2025-12-30 00:55:47.603988,video,11.986846678527744,0.5292683000400251,30.541349854275136,0.7472983080390724,4,good,1
L211,S2973,2025-12-29 00:55:47.604403,reading,18.7062073825208,0.6709328008811752,16.826044433800412,0.874495399801902,3,good,3
L211,S9592,2025-12-29 12:55:47.604403,quiz,35.95566304680316,0.6566838472286392,29.51088601842853,0.9200205548004717,2,poor,2
L212,S112,2025-12-21 20:55:47.263204,reading,12.425070258166382,0.5545548158828748,58.647909218870694,0.8779043501081792,4,excellent,3
L212,S5858,2025-12-22 02:55:47.263204,reading,22.230180612599828,0.7633796438461076,32.42508738519706,0.7333104769071578,4,excellent,3
L212,S8236,2025-12-22 04:55:47.263204,quiz,13.396199049743105,0.8550866332950804,67.73418460815164,0.7073280648821899,1,average,2
L212,S6828,2025-12-22 05:55:47.263204,video,41.72934209926393,0.5202979926511867,39.075298456700416,0.9372549032899538,4,excellent,1
L212,S2757,2025-12-24 20:55:47.263204,quiz,39.250770200761266,0.7064196988794532,85.98544903351217,0.7755444106027395,4,good,2
L213,S166,2025-12-11 20:55:47.263709,quiz,45.97855014661212,0.7615423622908923,62.4425446471728,0.919915356957998,3,poor,2
L213,S2151,2025-12-12 17:55:47.263709,quiz,15.090183661737576,0.8792018365171016,2.198652203932361,0.9450633957681348,3,average,2
L213,S3507,2025-12-13 12:55:47.263709,video,38.63221689955595,0.8480157034945568,34.24752191863042,0.7323887344332506,3,poor,1
L214,S108,2025-12-07 20:55:47.263139,video,38.572256685437665,0.9966684686793142,97.96467150338835,0.955767334570466,4,good,1
L214,S11,2025-12-12 20:55:47.262296,reading,19.97660200961647,0.7563076026029025,96.51297421269966,0.7202153664356568,3,good,3
L214,S8260,2025-12-13 05:55:47.262296,quiz,33.035453050216546,0.7112228950154396,39.808717823623084,0.7079340707793002,1,excellent,2
L214,S4718,2025-12-14 04:55:47.262296,reading,23.115793686881972,0.7938977025331861,84.7296745535494,0.8323823010250206,2,average,3
L214,S8692,2025-12-14 08:55:47.262296,reading,29.5938277491865,0.7184774305418489,78.45365186848953,0.727989356643023,1,poor,3
L215,S161,2025-12-12 20:55:47.263672,quiz,45.20630193020549,0.5985770632864387,12.798820853358638,0.85816785425194,1,good,2
L215,S6067,2025-12-12 22:55:47.263672,quiz,14.824588221486472,0.6688739983674237,41.84494971754581,0.8525616674493124,2,good,2
L215,S9060,2025-12-13 04:55:47.263672,quiz,6.558559771086156,0.9142651297907542,78.82752081708297,0.7777105432310041,4,average,2
L215,S4897,2025-12-15 02:55:47.263672,reading,26.76596564160449,0.6493360786937749,86.69410428305123,0.924022992339448,4,good,3
L216,S120,2025-12-12 20:55:47.263276,quiz,13.506967748577992,0.9344503127702855,46.17328136123822,0.9042267678881457,2,average,2
L216,S3867,2025-12-13 03:55:47.263276,video,43.29217898666998,0.6030368899685876,44.12296690917168,0.7195002366846666,3,poor,1
L216,S5759,2025-12-13 20:55:47.263276,video,52.53268312438564,0.7322913822196231,74.43682043039907,0.885833522145446,2,poor,1
L216,S2900,2025-12-14 02:55:47.263276,quiz,26.912025663518342,0.6422978972679592,16.998981301763727,0.800601471504463,1,poor,2
L216,S1815,2025-12-14 20:55:47.263276,video,14.888879742229147,0.7338791154787898,96.80725029096784,0.9258958579117555,3,average,1
L217,S177,2025-11-29 20:55:47.263793,quiz,29.256768896148888,0.561611327086083,2.2035160297504186,0.7207088622663549,4,poor,2
L217,S292,2025-12-02 20:55:47.264691,reading,18.127951721555963,0.6136786500480493,24.433994078646613,0.9312341854791639,3,excellent,3
L217,S96,2025-12-07 20:55:47.263047,quiz,47.400125738534875,0.8977551858482016,29.94435104918867,0.9999141412467742,3,average,2
L217,S5513,2025-12-08 08:55:47.263047,video,50.65179759954411,0.5246368267913857,85.24388856418732,0.8645202810225735,4,excellent,1
L217,S3962,2025-12-08 18:55:47.263047,video,34.197246885866164,0.5258428399555659,15.853615849992353,0.9438079130127347,1,excellent,1
L217,S8091,2025-12-09 20:55:47.263047,quiz,39.439574058664206,0.851956713064054,65.08026901433797,0.990358705348964,1,average,2
L217,S9774,2025-12-11 12:55:47.263047,reading,13.598229111606122,0.7185168627248855,39.68893930890396,0.9230632808911884,3,average,3
L218,S3274,2025-12-29 03:55:47.617677,reading,33.321012987336964,0.5853387176511169,66.29062523445658,0.9557616222567902,2,good,3
L218,S9562,2025-12-29 23:55:47.617677,reading,36.7713790195815,0.6789066398513048,27.545791013817023,0.9421632989276252,1,poor,3
L218,S9283,2025-12-30 16:55:47.617677,video,37.727548970806865,0.5450978501001222,60.601500247944315,0.7268895319913853,3,good,1
L219,S456,2025-12-23 20:55:47.265632,reading,7.241475835086002,0.9494504120031177,92.9426694473114,0.956562095505511,1,good,3
L219,S280,2025-12-24 20:55:47.264637,quiz,54.8582545694519,0.8842999023942542,29.648978128331528,0.9831946916089629,2,poor,2
L219,S6289,2025-12-25 19:55:47.264637,video,51.545803506755306,0.6781833188775284,83.24987009859662,0.9552335470997981,1,poor,1
L219,S9721,2025-12-26 18:55:47.264637,quiz,33.78108545889472,0.6720377466851779,99.7131894158366,0.9317232998881853,3,excellent,2
