course_id,prereq_course_id,confidence,methods
C11899,C14957,1.0,skill_based
C11899,C15242,1.0,skill_based
C11900,C7523,1.0,skill_based
C11900,C7922,1.0,skill_based
C11900,C8103,1.0,skill_based
C11900,C8211,1.0,skill_based
C11900,C8438,1.0,skill_based
C11901,C1041,1.0,skill_based
C11901,C5047,1.0,skill_based
C11901,C5212,1.0,skill_based
C11901,C6856,1.0,skill_based
C11901,C9208,1.0,skill_based
C11908,C4872,1.0,skill_based
C11908,C9652,1.0,skill_based
C11908,C9747,1.0,skill_based
C11908,C9796,1.0,skill_based
C11908,C9936,1.0,skill_based
C1191,C11899,1.0,skill_based
C1191,C12599,1.0,skill_based
C1191,C12689,1.0,skill_based
C1191,C12735,1.0,skill_based
C1191,C7331,1.0,skill_based
C11915,C12967,0.75,skill_based
C11915,C13301,0.75,skill_based
C11915,C13386,0.75,skill_based
C11915,C13436,0.75,skill_based
C11915,C14887,0.75,skill_based
C11916,C9374,0.5,skill_based
C1192,C0124,1.0,skill_based
C1192,C0199,1.0,skill_based
C1192,C0415,1.0,skill_based
C1192,C0826,1.0,skill_based
C1192,C10957,1.0,skill_based
C11921,C6035,1.0,skill_based
C11921,C6530,1.0,skill_based
C11921,C6974,1.0,skill_based
C11921,C7039,1.0,skill_based
C11921,C7497,1.0,skill_based
C11924,C12871,1.0,skill_based
C11924,C12881,1.0,skill_based
C11924,C12901,1.0,skill_based
C11924,C13172,1.0,skill_based
C11924,C13415,1.0,skill_based
C11928,C7651,0.29166666666666663,skill_based
C1193,C5236,0.75,skill_based
C1193,C5291,0.75,skill_based
C1193,C5818,0.75,skill_based
C1193,C5927,0.75,skill_based
C1193,C5961,0.75,skill_based
C11931,C13457,0.5333333333333333,skill_based
C11931,C3470,0.625,skill_based
C11931,C5595,0.625,skill_based
C11931,C6324,0.5333333333333333,skill_based
C11931,C8320,0.5333333333333333,skill_based
C11932,C11921,1.0,skill_based
C11932,C12038,1.0,skill_based
C11932,C12052,1.0,skill_based
C11932,C12133,1.0,skill_based
C11932,C12332,1.0,skill_based
C11933,C11026,0.625,skill_based
C11933,C11089,0.625,skill_based
C11933,C11100,0.625,skill_based
C11933,C11103,0.625,skill_based
C11933,C11114,0.625,skill_based
C11938,C3388,0.8333333333333333,skill_based
C11938,C6507,0.8333333333333333,skill_based
C11938,C6746,0.8333333333333333,skill_based
C11938,C7008,0.8333333333333333,skill_based
C11938,C8662,0.8333333333333333,skill_based
C1194,C6674,1.0,skill_based
C1194,C6685,1.0,skill_based
C1194,C6824,1.0,skill_based
C1194,C7044,1.0,skill_based
C1194,C7527,1.0,skill_based
C11940,C0030,1.0,skill_based
C11940,C0439,1.0,skill_based
C11940,C0900,1.0,skill_based
C11940,C10636,1.0,skill_based
C11940,C11160,1.0,skill_based
C11941,C1050,0.625,skill_based
C11941,C10511,0.625,skill_based
C11941,C10562,0.625,skill_based
C11941,C10616,0.625,skill_based
C11941,C10688,0.625,skill_based
C11944,C10225,1.0,skill_based
C11944,C10422,1.0,skill_based
C11944,C11061,1.0,skill_based
C11944,C1139,1.0,skill_based
C11944,C11547,1.0,skill_based
C11946,C9540,1.0,skill_based
C11946,C9580,1.0,skill_based
C11946,C9582,1.0,skill_based
C11946,C9628,1.0,skill_based
C11946,C9652,1.0,skill_based
C11947,C7453,1.0,skill_based
C11947,C9644,1.0,skill_based
C11947,C9677,1.0,skill_based
C11947,C9686,1.0,skill_based
C11947,C9763,1.0,skill_based
C11949,C0457,1.0,skill_based
C11949,C0771,1.0,skill_based
C11949,C0958,1.0,skill_based
C11949,C10000,1.0,skill_based
C11949,C10041,1.0,skill_based
C11960,C14610,0.75,skill_based
C11960,C2334,0.41666666666666663,skill_based
C11960,C3999,0.41666666666666663,skill_based
C11960,C4323,0.75,skill_based
C11960,C4387,0.41666666666666663,skill_based
C11966,C12240,1.0,skill_based
C11966,C12567,1.0,skill_based
C11966,C12828,1.0,skill_based
C11966,C12967,1.0,skill_based
C11966,C13520,1.0,skill_based
C11973,C0509,0.41666666666666663,skill_based
C11975,C11280,1.0,skill_based
C11975,C11528,1.0,skill_based
C11975,C12364,1.0,skill_based
C11975,C14577,1.0,skill_based
C11975,C9480,1.0,skill_based
C11976,C11320,1.0,skill_based
C11976,C11542,1.0,skill_based
C11976,C11564,1.0,skill_based
C11976,C1167,1.0,skill_based
C11976,C11730,1.0,skill_based
C11978,C8651,1.0,skill_based
C11980,C0797,1.0,skill_based
C11980,C0801,1.0,skill_based
C11980,C10151,1.0,skill_based
C11980,C1021,1.0,skill_based
C11980,C10229,1.0,skill_based
C11982,C12209,0.6666666666666666,skill_based
C11982,C1303,0.6666666666666666,skill_based
C11982,C14207,0.6666666666666666,skill_based
C11982,C15333,0.6666666666666666,skill_based
C11982,C2415,0.6666666666666666,skill_based
C11983,C0191,0.6666666666666666,skill_based
C11983,C0272,0.6666666666666666,skill_based
C11983,C11367,0.8333333333333333,skill_based
C11983,C15073,0.8333333333333333,skill_based
C11983,C8509,0.8333333333333333,skill_based
C11984,C0275,1.0,skill_based
C11984,C10032,1.0,skill_based
C11984,C11002,1.0,skill_based
C11984,C6776,1.0,skill_based
C11984,C8734,1.0,skill_based
C11986,C0140,1.0,skill_based
C11986,C10075,1.0,skill_based
C11986,C13858,1.0,skill_based
C11986,C13874,1.0,skill_based
C11986,C14793,1.0,skill_based
C11987,C13990,1.0,skill_based
C11987,C14039,1.0,skill_based
C11987,C14105,1.0,skill_based
C11987,C14107,1.0,skill_based
C11987,C14121,1.0,skill_based
C11991,C15670,1.0,skill_based
C11991,C15741,1.0,skill_based
C11991,C1601,1.0,skill_based
C11991,C1917,1.0,skill_based
C11991,C2175,1.0,skill_based
C11994,C0522,1.0,skill_based
C11994,C13556,1.0,skill_based
C11994,C1592,1.0,skill_based
C11994,C2428,1.0,skill_based
C11994,C3942,1.0,skill_based
C11997,C10613,0.6666666666666666,skill_based
C11997,C14424,0.6666666666666666,skill_based
C11997,C2711,0.6666666666666666,skill_based
C11997,C7544,0.6666666666666666,skill_based
C11997,C7918,0.6666666666666666,skill_based
C1200,C2227,1.0,skill_based
C1200,C2840,1.0,skill_based
C1200,C2949,1.0,skill_based
C1200,C4462,1.0,skill_based
C1200,C4891,1.0,skill_based
C12000,C6787,1.0,skill_based
C12000,C6863,1.0,skill_based
C12000,C6896,1.0,skill_based
C12000,C6910,1.0,skill_based
C12000,C6918,1.0,skill_based
C12001,C5181,1.0,skill_based
C12001,C5876,1.0,skill_based
C12001,C6435,1.0,skill_based
C12001,C6665,1.0,skill_based
C12001,C9958,1.0,skill_based
C12006,C0226,1.0,skill_based
C12006,C0373,1.0,skill_based
C12006,C10130,1.0,skill_based
C12006,C10441,1.0,skill_based
C12006,C10735,1.0,skill_based
C12007,C0748,0.41666666666666663,skill_based
C12007,C10299,0.41666666666666663,skill_based
C12007,C11664,0.41666666666666663,skill_based
C12007,C13055,0.75,skill_based
C12007,C6662,0.75,skill_based
C12008,C0148,1.0,skill_based
C12008,C0546,1.0,skill_based
C12008,C0710,1.0,skill_based
C12008,C10235,1.0,skill_based
C12008,C10531,1.0,skill_based
C12011,C7133,1.0,skill_based
C12011,C7761,1.0,skill_based
C12011,C7892,1.0,skill_based
C12011,C7972,1.0,skill_based
C12011,C8085,1.0,skill_based
C12012,C4258,0.6666666666666666,skill_based
C12012,C5025,0.6666666666666666,skill_based
C12012,C5285,0.6666666666666666,skill_based
C12012,C5734,0.6666666666666666,skill_based
C12012,C6122,0.6666666666666666,skill_based
C12014,C0190,0.625,skill_based
C12014,C0374,0.625,skill_based
C12014,C0457,0.625,skill_based
C12014,C0771,0.625,skill_based
C12014,C1496,0.625,skill_based
C12015,C15679,1.0,skill_based
C12015,C1675,1.0,skill_based
C12015,C1739,1.0,skill_based
C12015,C1810,1.0,skill_based
C12015,C1918,1.0,skill_based
C12020,C3598,0.75,skill_based
C12020,C3707,0.75,skill_based
C12020,C3712,0.75,skill_based
C12020,C3928,0.75,skill_based
C12020,C4107,0.75,skill_based
C12021,C10598,0.3333333333333333,skill_based
C12021,C11577,0.3333333333333333,skill_based
C12021,C14306,0.5,skill_based
C12021,C14833,1.0,skill_based
C12021,C4578,0.3333333333333333,skill_based
C12025,C11081,1.0,skill_based
C12025,C14453,0.5,skill_based
C12025,C4530,1.0,skill_based
C12025,C5294,0.5,skill_based
C12025,C8660,1.0,skill_based
C12035,C0927,1.0,skill_based
C12035,C11636,0.75,skill_based
C12035,C12416,0.75,skill_based
C12035,C12853,0.75,skill_based
C12035,C12896,0.75,skill_based
C12038,C0370,1.0,skill_based
C12038,C0438,1.0,skill_based
C12038,C0764,1.0,skill_based
C12038,C10078,1.0,skill_based
C12038,C1009,1.0,skill_based
C12039,C10777,0.375,skill_based
C12039,C14798,0.6666666666666666,skill_based
C12039,C14834,0.375,skill_based
C12039,C7093,0.26666666666666666,skill_based
C12039,C9703,0.26666666666666666,skill_based
C12040,C10936,0.75,skill_based
C12040,C14831,0.41666666666666663,skill_based
C12040,C7218,0.75,skill_based
C12040,C7401,0.41666666666666663,skill_based
C12040,C8648,0.41666666666666663,skill_based
C12042,C14089,1.0,skill_based
C12042,C2585,1.0,skill_based
C12042,C3221,1.0,skill_based
C12042,C8099,1.0,skill_based
C12042,C9280,1.0,skill_based
C12047,C0282,1.0,skill_based
C12047,C0398,1.0,skill_based
C12047,C4290,1.0,skill_based
C12047,C7377,1.0,skill_based
C12047,C9968,1.0,skill_based
C12050,C2779,0.75,skill_based
C12050,C2947,1.0,skill_based
C12050,C7614,1.0,skill_based
C12050,C7992,1.0,skill_based
C12050,C8029,0.75,skill_based
C12051,C6589,0.75,skill_based
C12051,C6620,0.75,skill_based
C12051,C6919,0.75,skill_based
C12051,C6935,0.75,skill_based
C12051,C7846,0.75,skill_based
C12052,C5948,1.0,skill_based
C12052,C6092,1.0,skill_based
C12052,C6530,1.0,skill_based
C12052,C6974,1.0,skill_based
C12052,C7039,1.0,skill_based
C12056,C3692,1.0,skill_based
C12056,C3710,1.0,skill_based
C12056,C4018,1.0,skill_based
C12056,C4741,1.0,skill_based
C12056,C5488,1.0,skill_based
C12057,C10737,0.8333333333333333,skill_based
C12057,C8675,0.6666666666666666,skill_based
C12057,C8792,0.6666666666666666,skill_based
C12057,C8820,0.6666666666666666,skill_based
C12057,C8878,0.6666666666666666,skill_based
C12058,C7328,1.0,skill_based
C12058,C7575,1.0,skill_based
C12058,C8105,1.0,skill_based
C12058,C8392,1.0,skill_based
C12058,C8636,1.0,skill_based
C12060,C0492,1.0,skill_based
C12060,C12360,1.0,skill_based
C12060,C4664,1.0,skill_based
C12060,C8080,1.0,skill_based
C12060,C8686,1.0,skill_based
C12065,C0888,1.0,skill_based
C12065,C10901,1.0,skill_based
C12065,C11121,1.0,skill_based
C12065,C11381,1.0,skill_based
C12065,C1172,1.0,skill_based
C12066,C0348,0.625,skill_based
C12066,C11422,0.75,skill_based
C12066,C3820,0.75,skill_based
C12066,C4566,0.75,skill_based
C12066,C4796,0.75,skill_based
C12069,C12323,1.0,skill_based
C12069,C3865,1.0,skill_based
C12070,C0986,1.0,skill_based
C12070,C0990,1.0,skill_based
C12070,C11470,1.0,skill_based
C12070,C2971,1.0,skill_based
C12070,C5940,1.0,skill_based
C12071,C0239,0.6666666666666666,skill_based
C12071,C10936,0.6666666666666666,skill_based
C12071,C12233,0.6666666666666666,skill_based
C12071,C1710,0.6666666666666666,skill_based
C12071,C5388,0.6666666666666666,skill_based
C12074,C7419,1.0,skill_based
C12074,C7435,1.0,skill_based
C12074,C8244,1.0,skill_based
C12074,C8525,1.0,skill_based
C12074,C9131,1.0,skill_based
C12076,C13785,1.0,skill_based
C12076,C13799,1.0,skill_based
C12076,C13866,1.0,skill_based
C12076,C13978,1.0,skill_based
C12076,C13989,1.0,skill_based
C12083,C8247,1.0,skill_based
C12083,C8297,1.0,skill_based
C12083,C8307,1.0,skill_based
C12083,C9495,1.0,skill_based
C12083,C9929,1.0,skill_based
C12085,C10735,1.0,skill_based
C12085,C11027,1.0,skill_based
C12085,C11508,1.0,skill_based
C12085,C11533,1.0,skill_based
C12085,C12006,1.0,skill_based
C12086,C4888,1.0,skill_based
C12086,C5084,1.0,skill_based
C12086,C5125,1.0,skill_based
C12086,C5162,1.0,skill_based
C12086,C5223,1.0,skill_based
C12093,C0688,1.0,skill_based
C12093,C0725,1.0,skill_based
C12093,C1043,1.0,skill_based
C12093,C11468,1.0,skill_based
C12093,C12316,1.0,skill_based
C12095,C0453,0.41666666666666663,skill_based
C12095,C1692,0.41666666666666663,skill_based
C12095,C2117,0.41666666666666663,skill_based
C12099,C10493,1.0,skill_based
C12099,C10566,1.0,skill_based
C12099,C10619,1.0,skill_based
C12099,C10892,1.0,skill_based
C12099,C10907,1.0,skill_based
C12108,C14610,0.6666666666666666,skill_based
C12108,C4323,0.6666666666666666,skill_based
C12108,C6089,0.375,skill_based
C12108,C6195,0.375,skill_based
C12108,C6198,0.375,skill_based
C12111,C10720,1.0,skill_based
C12111,C10882,1.0,skill_based
C12111,C11003,1.0,skill_based
C12111,C11054,1.0,skill_based
C12111,C13393,1.0,skill_based
C12113,C12986,0.41666666666666663,skill_based
C12113,C14127,1.0,skill_based
C12113,C3305,0.41666666666666663,skill_based
C12113,C4161,0.41666666666666663,skill_based
C12113,C8627,0.6666666666666666,skill_based
C12118,C13696,1.0,skill_based
C12118,C13785,1.0,skill_based
C12118,C13799,1.0,skill_based
C12118,C13866,1.0,skill_based
C12118,C13978,1.0,skill_based
C12120,C13598,0.6666666666666666,skill_based
C12120,C13670,0.6666666666666666,skill_based
C12120,C13688,0.6666666666666666,skill_based
C12120,C13836,0.6666666666666666,skill_based
C12120,C13884,0.6666666666666666,skill_based
C12121,C13174,0.75,skill_based
C12121,C2747,0.625,skill_based
C12121,C2791,0.625,skill_based
C12121,C2931,0.625,skill_based
C12121,C5181,0.625,skill_based
C12133,C10148,1.0,skill_based
C12133,C10197,1.0,skill_based
C12133,C10519,1.0,skill_based
C12133,C10915,1.0,skill_based
C12133,C11094,1.0,skill_based
C12136,C3834,1.0,skill_based
C12136,C3916,1.0,skill_based
C12136,C4671,1.0,skill_based
C12136,C6330,1.0,skill_based
C12136,C6590,1.0,skill_based
C12147,C4132,1.0,skill_based
C12147,C7000,1.0,skill_based
C12147,C7084,1.0,skill_based
C12147,C7156,1.0,skill_based
C12147,C7428,1.0,skill_based
C12148,C13282,0.625,skill_based
C12148,C13295,0.625,skill_based
C12148,C13306,0.625,skill_based
C12148,C13323,0.625,skill_based
C12148,C13330,0.625,skill_based
C12149,C6411,1.0,skill_based
C12149,C7037,1.0,skill_based
C12149,C7422,1.0,skill_based
C12149,C7639,1.0,skill_based
C12149,C7660,1.0,skill_based
C12152,C6942,1.0,skill_based
C12152,C7165,1.0,skill_based
C12152,C7875,1.0,skill_based
C12152,C9037,1.0,skill_based
C12152,C9142,1.0,skill_based
C12153,C3882,0.75,skill_based
C12154,C0982,1.0,skill_based
C12154,C10101,1.0,skill_based
C12154,C10181,1.0,skill_based
C12154,C10279,1.0,skill_based
C12154,C1038,1.0,skill_based
C12164,C10422,0.75,skill_based
C12164,C11061,0.75,skill_based
C12164,C1139,0.75,skill_based
C12164,C11547,0.75,skill_based
C12164,C11554,0.75,skill_based
C12165,C10723,1.0,skill_based
C12165,C11134,1.0,skill_based
C12165,C13264,1.0,skill_based
C12165,C1939,1.0,skill_based
C12165,C2243,1.0,skill_based
C12167,C11211,0.26666666666666666,skill_based
C12167,C13140,0.26666666666666666,skill_based
C12167,C13892,0.375,skill_based
C12167,C5161,0.26666666666666666,skill_based
C12168,C12007,0.41666666666666663,skill_based
C12168,C13055,0.75,skill_based
C12168,C5943,0.41666666666666663,skill_based
C12168,C6662,0.75,skill_based
C12168,C8935,0.41666666666666663,skill_based
C1217,C10616,1.0,skill_based
C1217,C10688,1.0,skill_based
C1217,C10739,1.0,skill_based
C1217,C1093,1.0,skill_based
C1217,C10956,1.0,skill_based
C12173,C10225,1.0,skill_based
C12173,C10422,1.0,skill_based
C12173,C11061,1.0,skill_based
C12173,C1139,1.0,skill_based
C12173,C4240,1.0,skill_based
C12177,C11486,0.625,skill_based
C12177,C12881,0.625,skill_based
C12177,C13572,0.625,skill_based
C12177,C13607,0.625,skill_based
C12177,C14452,0.625,skill_based
C12186,C0245,1.0,skill_based
C12186,C0435,1.0,skill_based
C12186,C10632,1.0,skill_based
C12186,C10674,1.0,skill_based
C12186,C10897,1.0,skill_based
C1219,C13746,0.75,skill_based
C1219,C1933,1.0,skill_based
C1219,C1991,0.75,skill_based
C1219,C2049,0.75,skill_based
C1219,C9550,1.0,skill_based
C12192,C12668,0.2,skill_based
C12192,C3384,0.25,skill_based
C12192,C9803,0.3333333333333333,skill_based
C12195,C7466,1.0,skill_based
C12195,C8153,1.0,skill_based
C12195,C8915,1.0,skill_based
C12195,C8976,1.0,skill_based
C12195,C8981,1.0,skill_based
C12198,C5388,0.75,skill_based
C12198,C6238,0.75,skill_based
C12198,C8561,0.75,skill_based
C12198,C8616,0.75,skill_based
C12198,C9447,0.75,skill_based
C12199,C1974,0.41666666666666663,skill_based
C1220,C0245,1.0,skill_based
C1220,C0435,1.0,skill_based
C1220,C10632,1.0,skill_based
C1220,C10674,1.0,skill_based
C1220,C10897,1.0,skill_based
C12205,C8859,1.0,skill_based
C12205,C9211,1.0,skill_based
C12205,C9391,1.0,skill_based
C12205,C9396,1.0,skill_based
C12205,C9860,1.0,skill_based
C12208,C0171,0.375,skill_based
C12208,C0673,0.375,skill_based
C12208,C10372,0.26666666666666666,skill_based
C12208,C10580,0.375,skill_based
C12208,C11415,0.20833333333333331,skill_based
C12209,C0212,0.5,skill_based
C12209,C1303,1.0,skill_based
C12209,C14207,1.0,skill_based
C12209,C15333,1.0,skill_based
C12209,C2415,1.0,skill_based
C12211,C15686,1.0,skill_based
C12211,C1681,1.0,skill_based
C12211,C1734,1.0,skill_based
C12211,C2114,1.0,skill_based
C12211,C2189,1.0,skill_based
C12215,C10266,0.6666666666666666,skill_based
C12215,C11343,0.6666666666666666,skill_based
C12215,C12209,0.6666666666666666,skill_based
C12215,C1303,0.6666666666666666,skill_based
C12215,C14005,0.6666666666666666,skill_based
C12216,C0099,0.625,skill_based
C12216,C12338,0.625,skill_based
C12216,C12442,0.625,skill_based
C12216,C15495,0.625,skill_based
C12216,C15496,0.625,skill_based
C1222,C7264,1.0,skill_based
C1222,C7480,1.0,skill_based
C1222,C8206,1.0,skill_based
C1222,C8247,1.0,skill_based
C1222,C8297,1.0,skill_based
C12221,C0500,0.26666666666666666,skill_based
C12221,C2294,0.26666666666666666,skill_based
C12225,C0558,0.8333333333333333,skill_based
C12225,C11207,0.75,skill_based
C12225,C1882,0.8333333333333333,skill_based
C12225,C8750,0.8333333333333333,skill_based
C12225,C9253,0.8333333333333333,skill_based
C12230,C10715,1.0,skill_based
C12230,C10732,1.0,skill_based
C12230,C10800,1.0,skill_based
C12230,C10880,1.0,skill_based
C12230,C11417,1.0,skill_based
C12233,C0239,1.0,skill_based
C12233,C1710,1.0,skill_based
C12233,C2527,0.5,skill_based
C12233,C5388,1.0,skill_based
C12233,C8561,1.0,skill_based
C12234,C10354,0.75,skill_based
C12234,C10423,0.75,skill_based
C12234,C10523,0.75,skill_based
C12234,C10552,0.75,skill_based
C12234,C10563,0.75,skill_based
C12240,C11130,1.0,skill_based
C12240,C6468,1.0,skill_based
C12240,C6608,1.0,skill_based
C12240,C6694,1.0,skill_based
C12240,C6795,1.0,skill_based
C12243,C0417,1.0,skill_based
C12243,C0676,1.0,skill_based
C12243,C0859,1.0,skill_based
C12243,C0904,1.0,skill_based
C12243,C10267,1.0,skill_based
C12247,C0190,1.0,skill_based
C12247,C0374,1.0,skill_based
C12247,C0457,1.0,skill_based
C12247,C0771,1.0,skill_based
C12247,C7332,1.0,skill_based
C1225,C0469,0.41666666666666663,skill_based
C12254,C11171,1.0,skill_based
C12254,C11268,1.0,skill_based
C12254,C11320,1.0,skill_based
C12254,C11465,1.0,skill_based
C12254,C11987,1.0,skill_based
C12264,C11387,1.0,skill_based
C12264,C14172,1.0,skill_based
C12264,C15491,1.0,skill_based
C12264,C2924,1.0,skill_based
C12264,C3171,1.0,skill_based
C12265,C12759,1.0,skill_based
C12265,C12806,1.0,skill_based
C12265,C1329,1.0,skill_based
C12265,C14299,1.0,skill_based
C12265,C4903,1.0,skill_based
C12267,C1093,0.6666666666666666,skill_based
C12267,C10956,0.6666666666666666,skill_based
C12267,C11102,0.6666666666666666,skill_based
C12267,C11353,0.6666666666666666,skill_based
C12267,C11365,0.6666666666666666,skill_based
C12275,C15738,1.0,skill_based
C12275,C7575,1.0,skill_based
C12275,C8105,1.0,skill_based
C12275,C8392,1.0,skill_based
C12275,C8636,1.0,skill_based
C12276,C0888,1.0,skill_based
C12276,C10901,1.0,skill_based
C12276,C11121,1.0,skill_based
C12276,C11381,1.0,skill_based
C12276,C1172,1.0,skill_based
C12279,C12209,0.75,skill_based
C12279,C1303,0.75,skill_based
C12279,C14207,0.75,skill_based
C12279,C15333,0.75,skill_based
C12279,C2415,0.75,skill_based
C12280,C1601,1.0,skill_based
C12280,C3247,1.0,skill_based
C12280,C3392,1.0,skill_based
C12280,C9713,1.0,skill_based
C12280,C9975,1.0,skill_based
C12286,C6882,1.0,skill_based
C12286,C7803,1.0,skill_based
C12286,C8049,1.0,skill_based
C12286,C8147,1.0,skill_based
C12286,C9603,1.0,skill_based
C12288,C10118,1.0,skill_based
C12288,C10351,1.0,skill_based
C12288,C10384,1.0,skill_based
C12288,C10740,1.0,skill_based
C12288,C11520,1.0,skill_based
C1230,C0282,1.0,skill_based
C1230,C0398,1.0,skill_based
C1230,C10986,1.0,skill_based
C1230,C12047,1.0,skill_based
C1230,C12606,1.0,skill_based
C12301,C2648,0.6666666666666666,skill_based
C12301,C2722,0.6666666666666666,skill_based
C12301,C2735,0.6666666666666666,skill_based
C12301,C2765,0.6666666666666666,skill_based
C12301,C2948,0.6666666666666666,skill_based
C12307,C0053,1.0,skill_based
C12307,C0231,1.0,skill_based
C12307,C0458,1.0,skill_based
C12307,C0820,1.0,skill_based
C12307,C0916,1.0,skill_based
C1231,C1408,0.3333333333333333,skill_based
C1231,C4267,0.3333333333333333,skill_based
C1231,C7716,0.3333333333333333,skill_based
C12311,C10186,0.5,skill_based
C12311,C14718,0.5,skill_based
C12311,C4724,0.3333333333333333,skill_based
C12313,C2076,1.0,skill_based
C12313,C5287,1.0,skill_based
C12313,C5650,1.0,skill_based
C12313,C5776,1.0,skill_based
C12313,C5811,1.0,skill_based
C12315,C9008,1.0,skill_based
C12315,C9211,1.0,skill_based
C12315,C9391,1.0,skill_based
C12315,C9396,1.0,skill_based
C12315,C9860,1.0,skill_based
C12316,C0422,1.0,skill_based
C12316,C0613,1.0,skill_based
C12316,C0688,1.0,skill_based
C12316,C0725,1.0,skill_based
C12316,C1043,1.0,skill_based
C12321,C9510,0.75,skill_based
C12321,C9652,0.75,skill_based
C12321,C9747,0.75,skill_based
C12321,C9796,0.75,skill_based
C12321,C9936,0.75,skill_based
C12322,C0828,1.0,skill_based
C12322,C3530,1.0,skill_based
C12322,C3840,1.0,skill_based
C12322,C4934,1.0,skill_based
C12322,C4994,1.0,skill_based
C12323,C12069,1.0,skill_based
C12323,C3865,1.0,skill_based
C12329,C0368,1.0,skill_based
C12329,C10660,1.0,skill_based
C12329,C10726,1.0,skill_based
C12329,C10856,1.0,skill_based
C12329,C11288,1.0,skill_based
C12332,C10519,1.0,skill_based
C12332,C10915,1.0,skill_based
C12332,C11094,1.0,skill_based
C12332,C11204,1.0,skill_based
C12332,C12504,1.0,skill_based
C12333,C1379,0.8333333333333333,skill_based
C12333,C1425,0.8333333333333333,skill_based
C12333,C2809,0.8333333333333333,skill_based
C12333,C7773,0.8333333333333333,skill_based
C12333,C8857,0.8333333333333333,skill_based
C12334,C0658,0.26666666666666666,skill_based
C12334,C10736,0.26666666666666666,skill_based
C12334,C1702,0.375,skill_based
C12334,C5316,0.5833333333333333,skill_based
C12334,C6337,0.375,skill_based
C12337,C7583,1.0,skill_based
C12337,C7636,1.0,skill_based
C12337,C7719,1.0,skill_based
C12337,C7959,1.0,skill_based
C12337,C8624,1.0,skill_based
C12338,C0088,1.0,skill_based
C12338,C0099,1.0,skill_based
C12338,C0125,1.0,skill_based
C12338,C0268,1.0,skill_based
C12338,C0290,1.0,skill_based
C12341,C0124,1.0,skill_based
C12341,C0199,1.0,skill_based
C12341,C0415,1.0,skill_based
C12341,C0826,1.0,skill_based
C12341,C10206,1.0,skill_based
C12344,C14687,1.0,skill_based
C12344,C14887,1.0,skill_based
C12344,C15274,1.0,skill_based
C12344,C3576,1.0,skill_based
C12344,C3623,1.0,skill_based
C12350,C6453,1.0,skill_based
C12350,C6516,1.0,skill_based
C12350,C6825,1.0,skill_based
C12350,C7583,1.0,skill_based
C12350,C8778,1.0,skill_based
C12352,C13769,1.0,skill_based
C12352,C15529,1.0,skill_based
C12352,C15583,1.0,skill_based
C12352,C1560,1.0,skill_based
C12352,C15649,1.0,skill_based
C12358,C0320,1.0,skill_based
C12358,C0349,1.0,skill_based
C12358,C10888,1.0,skill_based
C12358,C4874,1.0,skill_based
C12358,C8649,1.0,skill_based
C12360,C0492,1.0,skill_based
C12360,C12060,1.0,skill_based
C12360,C15076,1.0,skill_based
C12360,C4664,1.0,skill_based
C12360,C8080,1.0,skill_based
C12364,C11280,1.0,skill_based
C12364,C11528,1.0,skill_based
C12364,C11975,1.0,skill_based
C12364,C14577,1.0,skill_based
C12364,C2746,1.0,skill_based
C12366,C12642,1.0,skill_based
C12366,C5913,1.0,skill_based
C12366,C6054,1.0,skill_based
C12366,C6414,1.0,skill_based
C12366,C6586,1.0,skill_based
C1237,C1329,0.6666666666666666,skill_based
C1237,C14299,0.6666666666666666,skill_based
C1237,C7818,0.6666666666666666,skill_based
C1237,C8990,0.6666666666666666,skill_based
C1237,C9496,0.6666666666666666,skill_based
C12370,C0315,1.0,skill_based
C12370,C10383,1.0,skill_based
C12370,C11277,1.0,skill_based
C12370,C11331,1.0,skill_based
C12370,C11758,1.0,skill_based
C12373,C0259,1.0,skill_based
C12373,C10234,1.0,skill_based
C12373,C10457,1.0,skill_based
C12373,C12383,1.0,skill_based
C12373,C14165,1.0,skill_based
C12377,C10358,0.8333333333333333,skill_based
C12377,C15434,0.6666666666666666,skill_based
C12377,C15655,0.6666666666666666,skill_based
C12377,C1816,0.6666666666666666,skill_based
C12377,C9544,0.6666666666666666,skill_based
C12378,C3360,1.0,skill_based
C12378,C6362,1.0,skill_based
C12378,C6406,1.0,skill_based
C12378,C6427,1.0,skill_based
C12378,C6476,1.0,skill_based
C12383,C0259,1.0,skill_based
C12383,C10234,1.0,skill_based
C12383,C13092,1.0,skill_based
C12383,C14165,1.0,skill_based
C12383,C14480,1.0,skill_based
C12384,C13526,0.5,skill_based
C12384,C2666,0.2,skill_based
C12384,C2883,1.0,skill_based
C12384,C4183,1.0,skill_based
C12384,C9452,0.5,skill_based
C12389,C3878,0.6666666666666666,skill_based
C12389,C3964,0.6666666666666666,skill_based
C12389,C3969,0.6666666666666666,skill_based
C12389,C3995,0.6666666666666666,skill_based
C12389,C4178,0.6666666666666666,skill_based
C1239,C8994,0.6666666666666666,skill_based
C1239,C9010,0.6666666666666666,skill_based
C1239,C9149,0.6666666666666666,skill_based
C1239,C9419,0.6666666666666666,skill_based
C1239,C9593,0.6666666666666666,skill_based
C12396,C12366,1.0,skill_based
C12396,C12642,1.0,skill_based
C12396,C12664,1.0,skill_based
C12396,C12933,1.0,skill_based
C12396,C12997,1.0,skill_based
C12401,C2075,1.0,skill_based
C12401,C5821,1.0,skill_based
